number,order,Sample ID,Assigned ID,Date,Year,Month,Monthies,Year.Month,Location,Region,Count,Identifier,mysid?,"If not, what?",Category,length,species ,gender,gravid?,comments,removed for reference,sample comments
6203,4075,20190919-2,20190919-2,20190919,2019,9,Sep,2019_9,SAIL RIVER,Strait,344,LA,YES,,mysid,6,HS,J,0,,,started 3/12/21; some of the really small (3-4mm) NR in this sample were orange/rusty brown colored instead of light yellow/beige. FINISHED 4/22/21
6204,4076,20190919-2,20190919-2,20190919,2019,9,Sep,2019_9,SAIL RIVER,Strait,345,LA,YES,,mysid,5,HS,J,0,,,started 3/12/21; some of the really small (3-4mm) NR in this sample were orange/rusty brown colored instead of light yellow/beige. FINISHED 4/22/21
6205,4077,20190919-2,20190919-2,20190919,2019,9,Sep,2019_9,SAIL RIVER,Strait,346,LA,YES,,mysid,4,HS,J,0,,,started 3/12/21; some of the really small (3-4mm) NR in this sample were orange/rusty brown colored instead of light yellow/beige. FINISHED 4/22/21
6206,4078,20190919-2,20190919-2,20190919,2019,9,Sep,2019_9,SAIL RIVER,Strait,347,LA,YES,,mysid,8,HS,J,0,,,started 3/12/21; some of the really small (3-4mm) NR in this sample were orange/rusty brown colored instead of light yellow/beige. FINISHED 4/22/21
6207,4079,20190919-2,20190919-2,20190919,2019,9,Sep,2019_9,SAIL RIVER,Strait,348,LA,NO,AMPHIPOD,amphipod,NA,,,,,,started 3/12/21; some of the really small (3-4mm) NR in this sample were orange/rusty brown colored instead of light yellow/beige. FINISHED 4/22/21
6208,4080,20190919-2,20190919-2,20190919,2019,9,Sep,2019_9,SAIL RIVER,Strait,349,LA,NO,AMPHIPOD,amphipod,NA,,,,,,started 3/12/21; some of the really small (3-4mm) NR in this sample were orange/rusty brown colored instead of light yellow/beige. FINISHED 4/22/21
6209,4081,20190919-2,20190919-2,20190919,2019,9,Sep,2019_9,SAIL RIVER,Strait,350,LA,YES,,mysid,4,NR,J,0,,,started 3/12/21; some of the really small (3-4mm) NR in this sample were orange/rusty brown colored instead of light yellow/beige. FINISHED 4/22/21
6210,4082,20190919-2,20190919-2,20190919,2019,9,Sep,2019_9,SAIL RIVER,Strait,351,LA,YES,,mysid,3,NR,J,0,,,started 3/12/21; some of the really small (3-4mm) NR in this sample were orange/rusty brown colored instead of light yellow/beige. FINISHED 4/22/21
6211,4083,20190919-2,20190919-2,20190919,2019,9,Sep,2019_9,SAIL RIVER,Strait,352,LA,YES,,mysid,4,NR,J,0,,,started 3/12/21; some of the really small (3-4mm) NR in this sample were orange/rusty brown colored instead of light yellow/beige. FINISHED 4/22/21
6212,4084,20190919-2,20190919-2,20190919,2019,9,Sep,2019_9,SAIL RIVER,Strait,353,LA,YES,,mysid,3,NR,J,0,,,started 3/12/21; some of the really small (3-4mm) NR in this sample were orange/rusty brown colored instead of light yellow/beige. FINISHED 4/22/21
6213,4085,20190919-2,20190919-2,20190919,2019,9,Sep,2019_9,SAIL RIVER,Strait,354,LA,YES,,mysid,4,NR,J,0,,,started 3/12/21; some of the really small (3-4mm) NR in this sample were orange/rusty brown colored instead of light yellow/beige. FINISHED 4/22/21
6214,4086,20190919-2,20190919-2,20190919,2019,9,Sep,2019_9,SAIL RIVER,Strait,355,LA,YES,,mysid,4,NR,J,0,,,started 3/12/21; some of the really small (3-4mm) NR in this sample were orange/rusty brown colored instead of light yellow/beige. FINISHED 4/22/21
6215,4087,20190919-2,20190919-2,20190919,2019,9,Sep,2019_9,SAIL RIVER,Strait,356,LA,YES,,mysid,3,NR,J,0,,,started 3/12/21; some of the really small (3-4mm) NR in this sample were orange/rusty brown colored instead of light yellow/beige. FINISHED 4/22/21
6216,4088,20190919-2,20190919-2,20190919,2019,9,Sep,2019_9,SAIL RIVER,Strait,357,LA,YES,,mysid,3,NR,J,0,,,started 3/12/21; some of the really small (3-4mm) NR in this sample were orange/rusty brown colored instead of light yellow/beige. FINISHED 4/22/21
6217,4089,20190919-2,20190919-2,20190919,2019,9,Sep,2019_9,SAIL RIVER,Strait,358,LA,YES,,mysid,4,NR,J,0,,,started 3/12/21; some of the really small (3-4mm) NR in this sample were orange/rusty brown colored instead of light yellow/beige. FINISHED 4/22/21
6218,4090,20190919-2,20190919-2,20190919,2019,9,Sep,2019_9,SAIL RIVER,Strait,359,LA,YES,,mysid,3,NR,J,0,,,started 3/12/21; some of the really small (3-4mm) NR in this sample were orange/rusty brown colored instead of light yellow/beige. FINISHED 4/22/21
6219,4091,20190919-2,20190919-2,20190919,2019,9,Sep,2019_9,SAIL RIVER,Strait,360,LA,YES,,mysid,3,NR,J,0,,,started 3/12/21; some of the really small (3-4mm) NR in this sample were orange/rusty brown colored instead of light yellow/beige. FINISHED 4/22/21
6220,4092,20190919-2,20190919-2,20190919,2019,9,Sep,2019_9,SAIL RIVER,Strait,361,LA,YES,,mysid,3,NR,J,0,,,started 3/12/21; some of the really small (3-4mm) NR in this sample were orange/rusty brown colored instead of light yellow/beige. FINISHED 4/22/21
6221,4093,20190919-2,20190919-2,20190919,2019,9,Sep,2019_9,SAIL RIVER,Strait,362,LA,YES,,mysid,4,NR,J,0,,,started 3/12/21; some of the really small (3-4mm) NR in this sample were orange/rusty brown colored instead of light yellow/beige. FINISHED 4/22/21
6222,4094,20190919-2,20190919-2,20190919,2019,9,Sep,2019_9,SAIL RIVER,Strait,363,LA,YES,,mysid,3,NR,J,0,,,started 3/12/21; some of the really small (3-4mm) NR in this sample were orange/rusty brown colored instead of light yellow/beige. FINISHED 4/22/21
6223,4095,20190919-2,20190919-2,20190919,2019,9,Sep,2019_9,SAIL RIVER,Strait,364,LA,YES,,mysid,3,NR,J,0,,,started 3/12/21; some of the really small (3-4mm) NR in this sample were orange/rusty brown colored instead of light yellow/beige. FINISHED 4/22/21
6224,4096,20190919-2,20190919-2,20190919,2019,9,Sep,2019_9,SAIL RIVER,Strait,365,LA,YES,,mysid,3,NR,J,0,,,started 3/12/21; some of the really small (3-4mm) NR in this sample were orange/rusty brown colored instead of light yellow/beige. FINISHED 4/22/21
6225,4097,20190919-2,20190919-2,20190919,2019,9,Sep,2019_9,SAIL RIVER,Strait,366,LA,YES,,mysid,3,NR,J,0,,,started 3/12/21; some of the really small (3-4mm) NR in this sample were orange/rusty brown colored instead of light yellow/beige. FINISHED 4/22/21
6226,4098,20190919-2,20190919-2,20190919,2019,9,Sep,2019_9,SAIL RIVER,Strait,367,LA,YES,,mysid,3,NR,J,0,,,started 3/12/21; some of the really small (3-4mm) NR in this sample were orange/rusty brown colored instead of light yellow/beige. FINISHED 4/22/21
6227,4099,20190919-2,20190919-2,20190919,2019,9,Sep,2019_9,SAIL RIVER,Strait,368,LA,YES,,mysid,3,NR,J,0,,,started 3/12/21; some of the really small (3-4mm) NR in this sample were orange/rusty brown colored instead of light yellow/beige. FINISHED 4/22/21
6228,4100,20190919-2,20190919-2,20190919,2019,9,Sep,2019_9,SAIL RIVER,Strait,369,LA,YES,,mysid,7,NR,J,0,,,started 3/12/21; some of the really small (3-4mm) NR in this sample were orange/rusty brown colored instead of light yellow/beige. FINISHED 4/22/21
6229,4101,20190919-2,20190919-2,20190919,2019,9,Sep,2019_9,SAIL RIVER,Strait,370,LA,YES,,mysid,7,NR,J,0,,,started 3/12/21; some of the really small (3-4mm) NR in this sample were orange/rusty brown colored instead of light yellow/beige. FINISHED 4/22/21
6230,4102,20190919-2,20190919-2,20190919,2019,9,Sep,2019_9,SAIL RIVER,Strait,371,LA,YES,,mysid,8,NR,J,0,,,started 3/12/21; some of the really small (3-4mm) NR in this sample were orange/rusty brown colored instead of light yellow/beige. FINISHED 4/22/21
6231,4103,20190919-2,20190919-2,20190919,2019,9,Sep,2019_9,SAIL RIVER,Strait,372,LA,YES,,mysid,6,NR,J,0,,,started 3/12/21; some of the really small (3-4mm) NR in this sample were orange/rusty brown colored instead of light yellow/beige. FINISHED 4/22/21
6232,4104,20190919-2,20190919-2,20190919,2019,9,Sep,2019_9,SAIL RIVER,Strait,373,LA,YES,,mysid,4,NR,J,0,,,started 3/12/21; some of the really small (3-4mm) NR in this sample were orange/rusty brown colored instead of light yellow/beige. FINISHED 4/22/21
6233,4105,20190919-2,20190919-2,20190919,2019,9,Sep,2019_9,SAIL RIVER,Strait,374,LA,YES,,mysid,3,NR,J,0,,,started 3/12/21; some of the really small (3-4mm) NR in this sample were orange/rusty brown colored instead of light yellow/beige. FINISHED 4/22/21
6234,4106,20190919-2,20190919-2,20190919,2019,9,Sep,2019_9,SAIL RIVER,Strait,375,LA,YES,,mysid,3,NR,J,0,,,started 3/12/21; some of the really small (3-4mm) NR in this sample were orange/rusty brown colored instead of light yellow/beige. FINISHED 4/22/21
6235,4107,20190919-2,20190919-2,20190919,2019,9,Sep,2019_9,SAIL RIVER,Strait,376,LA,YES,,mysid,4,NR,J,0,,,started 3/12/21; some of the really small (3-4mm) NR in this sample were orange/rusty brown colored instead of light yellow/beige. FINISHED 4/22/21
6236,4108,20190919-2,20190919-2,20190919,2019,9,Sep,2019_9,SAIL RIVER,Strait,377,LA,YES,,mysid,3,NR,J,0,,,started 3/12/21; some of the really small (3-4mm) NR in this sample were orange/rusty brown colored instead of light yellow/beige. FINISHED 4/22/21
6237,4109,20190919-2,20190919-2,20190919,2019,9,Sep,2019_9,SAIL RIVER,Strait,378,LA,YES,,mysid,3,NR,J,0,,,started 3/12/21; some of the really small (3-4mm) NR in this sample were orange/rusty brown colored instead of light yellow/beige. FINISHED 4/22/21
6238,4110,20190919-2,20190919-2,20190919,2019,9,Sep,2019_9,SAIL RIVER,Strait,379,LA,YES,,mysid,3,NR,J,0,,,started 3/12/21; some of the really small (3-4mm) NR in this sample were orange/rusty brown colored instead of light yellow/beige. FINISHED 4/22/21
6239,4111,20190919-2,20190919-2,20190919,2019,9,Sep,2019_9,SAIL RIVER,Strait,380,LA,YES,,mysid,4,NR,J,0,,,started 3/12/21; some of the really small (3-4mm) NR in this sample were orange/rusty brown colored instead of light yellow/beige. FINISHED 4/22/21
6240,4112,20190919-2,20190919-2,20190919,2019,9,Sep,2019_9,SAIL RIVER,Strait,381,LA,YES,,mysid,3,NR,J,0,,,started 3/12/21; some of the really small (3-4mm) NR in this sample were orange/rusty brown colored instead of light yellow/beige. FINISHED 4/22/21
6241,4113,20190919-2,20190919-2,20190919,2019,9,Sep,2019_9,SAIL RIVER,Strait,382,LA,YES,,mysid,3,NR,J,0,,,started 3/12/21; some of the really small (3-4mm) NR in this sample were orange/rusty brown colored instead of light yellow/beige. FINISHED 4/22/21
6242,4114,20190919-2,20190919-2,20190919,2019,9,Sep,2019_9,SAIL RIVER,Strait,383,LA,YES,,mysid,3,NR,J,0,,,started 3/12/21; some of the really small (3-4mm) NR in this sample were orange/rusty brown colored instead of light yellow/beige. FINISHED 4/22/21
6243,4115,20190919-2,20190919-2,20190919,2019,9,Sep,2019_9,SAIL RIVER,Strait,384,LA,YES,,mysid,3,NR,J,0,,,started 3/12/21; some of the really small (3-4mm) NR in this sample were orange/rusty brown colored instead of light yellow/beige. FINISHED 4/22/21
6244,4116,20190919-2,20190919-2,20190919,2019,9,Sep,2019_9,SAIL RIVER,Strait,385,LA,YES,,mysid,3,NR,J,0,,,started 3/12/21; some of the really small (3-4mm) NR in this sample were orange/rusty brown colored instead of light yellow/beige. FINISHED 4/22/21
6245,4117,20190919-2,20190919-2,20190919,2019,9,Sep,2019_9,SAIL RIVER,Strait,386,LA,YES,,mysid,3,NR,J,0,,,started 3/12/21; some of the really small (3-4mm) NR in this sample were orange/rusty brown colored instead of light yellow/beige. FINISHED 4/22/21
6246,4118,20190919-2,20190919-2,20190919,2019,9,Sep,2019_9,SAIL RIVER,Strait,387,LA,YES,,mysid,3,NR,J,0,,,started 3/12/21; some of the really small (3-4mm) NR in this sample were orange/rusty brown colored instead of light yellow/beige. FINISHED 4/22/21
6247,4119,20190919-2,20190919-2,20190919,2019,9,Sep,2019_9,SAIL RIVER,Strait,388,LA,YES,,mysid,3,NR,J,0,,,started 3/12/21; some of the really small (3-4mm) NR in this sample were orange/rusty brown colored instead of light yellow/beige. FINISHED 4/22/21
6248,4120,20190919-2,20190919-2,20190919,2019,9,Sep,2019_9,SAIL RIVER,Strait,389,LA,YES,,mysid,3,NR,J,0,,,started 3/12/21; some of the really small (3-4mm) NR in this sample were orange/rusty brown colored instead of light yellow/beige. FINISHED 4/22/21
6249,4121,20190919-2,20190919-2,20190919,2019,9,Sep,2019_9,SAIL RIVER,Strait,390,LA,YES,,mysid,3,NR,J,0,,,started 3/12/21; some of the really small (3-4mm) NR in this sample were orange/rusty brown colored instead of light yellow/beige. FINISHED 4/22/21
6250,4122,20190919-2,20190919-2,20190919,2019,9,Sep,2019_9,SAIL RIVER,Strait,391,LA,YES,,mysid,3,NR,J,0,,,started 3/12/21; some of the really small (3-4mm) NR in this sample were orange/rusty brown colored instead of light yellow/beige. FINISHED 4/22/21
6251,4123,20190919-2,20190919-2,20190919,2019,9,Sep,2019_9,SAIL RIVER,Strait,392,LA,YES,,mysid,3,NR,J,0,,,started 3/12/21; some of the really small (3-4mm) NR in this sample were orange/rusty brown colored instead of light yellow/beige. FINISHED 4/22/21
6252,4124,20190919-2,20190919-2,20190919,2019,9,Sep,2019_9,SAIL RIVER,Strait,393,LA,YES,,mysid,4,NR,J,0,,,started 3/12/21; some of the really small (3-4mm) NR in this sample were orange/rusty brown colored instead of light yellow/beige. FINISHED 4/22/21
6253,4125,20190919-2,20190919-2,20190919,2019,9,Sep,2019_9,SAIL RIVER,Strait,394,LA,YES,,mysid,4,NR,J,0,,,started 3/12/21; some of the really small (3-4mm) NR in this sample were orange/rusty brown colored instead of light yellow/beige. FINISHED 4/22/21
6254,4126,20190919-2,20190919-2,20190919,2019,9,Sep,2019_9,SAIL RIVER,Strait,395,LA,YES,,mysid,3,NR,J,0,,,started 3/12/21; some of the really small (3-4mm) NR in this sample were orange/rusty brown colored instead of light yellow/beige. FINISHED 4/22/21
6255,4127,20190919-2,20190919-2,20190919,2019,9,Sep,2019_9,SAIL RIVER,Strait,396,LA,YES,,mysid,3,NR,J,0,,,started 3/12/21; some of the really small (3-4mm) NR in this sample were orange/rusty brown colored instead of light yellow/beige. FINISHED 4/22/21
6256,4128,20190919-2,20190919-2,20190919,2019,9,Sep,2019_9,SAIL RIVER,Strait,397,LA,YES,,mysid,4,NR,J,0,,,started 3/12/21; some of the really small (3-4mm) NR in this sample were orange/rusty brown colored instead of light yellow/beige. FINISHED 4/22/21
6257,4129,20190919-2,20190919-2,20190919,2019,9,Sep,2019_9,SAIL RIVER,Strait,398,LA,YES,,mysid,3,NR,J,0,,,started 3/12/21; some of the really small (3-4mm) NR in this sample were orange/rusty brown colored instead of light yellow/beige. FINISHED 4/22/21
6258,4130,20190919-2,20190919-2,20190919,2019,9,Sep,2019_9,SAIL RIVER,Strait,399,LA,YES,,mysid,6,NR,J,0,,,started 3/12/21; some of the really small (3-4mm) NR in this sample were orange/rusty brown colored instead of light yellow/beige. FINISHED 4/22/21
6259,4131,20190919-2,20190919-2,20190919,2019,9,Sep,2019_9,SAIL RIVER,Strait,400,LA,YES,,mysid,4,NR,J,0,,,started 3/12/21; some of the really small (3-4mm) NR in this sample were orange/rusty brown colored instead of light yellow/beige. FINISHED 4/22/21
6260,4132,20190919-2,20190919-2,20190919,2019,9,Sep,2019_9,SAIL RIVER,Strait,401,LA,YES,,mysid,4,NR,J,0,,,started 3/12/21; some of the really small (3-4mm) NR in this sample were orange/rusty brown colored instead of light yellow/beige. FINISHED 4/22/21
6261,4133,20190919-2,20190919-2,20190919,2019,9,Sep,2019_9,SAIL RIVER,Strait,402,LA,YES,,mysid,3,NR,J,0,,,started 3/12/21; some of the really small (3-4mm) NR in this sample were orange/rusty brown colored instead of light yellow/beige. FINISHED 4/22/21
6262,4134,20190919-2,20190919-2,20190919,2019,9,Sep,2019_9,SAIL RIVER,Strait,403,LA,YES,,mysid,3,NR,J,0,,,started 3/12/21; some of the really small (3-4mm) NR in this sample were orange/rusty brown colored instead of light yellow/beige. FINISHED 4/22/21
6263,4135,20190919-2,20190919-2,20190919,2019,9,Sep,2019_9,SAIL RIVER,Strait,404,LA,YES,,mysid,3,NR,J,0,,,started 3/12/21; some of the really small (3-4mm) NR in this sample were orange/rusty brown colored instead of light yellow/beige. FINISHED 4/22/21
6264,4136,20190919-2,20190919-2,20190919,2019,9,Sep,2019_9,SAIL RIVER,Strait,405,LA,YES,,mysid,3,NR,J,0,,,started 3/12/21; some of the really small (3-4mm) NR in this sample were orange/rusty brown colored instead of light yellow/beige. FINISHED 4/22/21
6265,4137,20190919-2,20190919-2,20190919,2019,9,Sep,2019_9,SAIL RIVER,Strait,406,LA,YES,,mysid,4,NR,J,0,,,started 3/12/21; some of the really small (3-4mm) NR in this sample were orange/rusty brown colored instead of light yellow/beige. FINISHED 4/22/21
6266,4138,20190919-2,20190919-2,20190919,2019,9,Sep,2019_9,SAIL RIVER,Strait,407,LA,YES,,mysid,3,NR,J,0,,,started 3/12/21; some of the really small (3-4mm) NR in this sample were orange/rusty brown colored instead of light yellow/beige. FINISHED 4/22/21
6267,4139,20190919-2,20190919-2,20190919,2019,9,Sep,2019_9,SAIL RIVER,Strait,408,LA,YES,,mysid,4,NR,J,0,,,started 3/12/21; some of the really small (3-4mm) NR in this sample were orange/rusty brown colored instead of light yellow/beige. FINISHED 4/22/21
6268,4140,20190919-2,20190919-2,20190919,2019,9,Sep,2019_9,SAIL RIVER,Strait,409,LA,YES,,mysid,3,NR,J,0,,,started 3/12/21; some of the really small (3-4mm) NR in this sample were orange/rusty brown colored instead of light yellow/beige. FINISHED 4/22/21
6269,4141,20190919-2,20190919-2,20190919,2019,9,Sep,2019_9,SAIL RIVER,Strait,410,LA,YES,,mysid,3,NR,J,0,,,started 3/12/21; some of the really small (3-4mm) NR in this sample were orange/rusty brown colored instead of light yellow/beige. FINISHED 4/22/21
6270,4142,20190919-2,20190919-2,20190919,2019,9,Sep,2019_9,SAIL RIVER,Strait,411,LA,YES,,mysid,3,NR,J,0,,,started 3/12/21; some of the really small (3-4mm) NR in this sample were orange/rusty brown colored instead of light yellow/beige. FINISHED 4/22/21
6271,4143,20190919-2,20190919-2,20190919,2019,9,Sep,2019_9,SAIL RIVER,Strait,412,LA,YES,,mysid,3,NR,J,0,,,started 3/12/21; some of the really small (3-4mm) NR in this sample were orange/rusty brown colored instead of light yellow/beige. FINISHED 4/22/21
6272,4144,20190919-2,20190919-2,20190919,2019,9,Sep,2019_9,SAIL RIVER,Strait,413,LA,YES,,mysid,3,NR,J,0,,,started 3/12/21; some of the really small (3-4mm) NR in this sample were orange/rusty brown colored instead of light yellow/beige. FINISHED 4/22/21
6273,4145,20190919-2,20190919-2,20190919,2019,9,Sep,2019_9,SAIL RIVER,Strait,414,LA,YES,,mysid,3,NR,J,0,,,started 3/12/21; some of the really small (3-4mm) NR in this sample were orange/rusty brown colored instead of light yellow/beige. FINISHED 4/22/21
6274,4146,20190919-2,20190919-2,20190919,2019,9,Sep,2019_9,SAIL RIVER,Strait,415,LA,YES,,mysid,3,NR,J,0,,,started 3/12/21; some of the really small (3-4mm) NR in this sample were orange/rusty brown colored instead of light yellow/beige. FINISHED 4/22/21
6275,4147,20190919-2,20190919-2,20190919,2019,9,Sep,2019_9,SAIL RIVER,Strait,416,LA,YES,,mysid,3,NR,J,0,,,started 3/12/21; some of the really small (3-4mm) NR in this sample were orange/rusty brown colored instead of light yellow/beige. FINISHED 4/22/21
6276,4148,20190919-2,20190919-2,20190919,2019,9,Sep,2019_9,SAIL RIVER,Strait,417,LA,YES,,mysid,4,NR,J,0,,,started 3/12/21; some of the really small (3-4mm) NR in this sample were orange/rusty brown colored instead of light yellow/beige. FINISHED 4/22/21
